text,Score 5-Classe,clean_text
the driver was very  Neglectant.  I will witness against him.,0,driver very neglectant will witness against
There were 5 of us. we took the train. i think that is cheaper and more convenient for us than  to drive downtown.,4,take train think cheaper more convenient drive downtown
the driver was very pleasant. should be recognised for his efforts ,4,driver very pleasant should recognise effort
the new Otrain line has been an absolute disgrace in the last couple of months. ,1,new otrain line absolute disgrace last couple month
"I thought the purpose of mass transit was to make it a viable option, both in cost and convenience than driving.  The OCTranspo must have missed that memo.",0,thought purpose mass transit make viable option cost convenience drive octranspo must miss memo
the driver was very energetic. should be recognised for his efforts ,4,driver very energetic should recognise effort
"one day ago, when i was in the bus  the driver was extremely unpleasant  ",1,one day ago when bus driver extremely unpleasant
the driver of the bus number  was hazardous. very  unsafe!!!,0,driver bus number hazardous very unsafe
"With OCTranspo, safe driving is the most important deal. ",3,with octranspo safe drive most important deal
"impatient driver, I wasted my time and am late for my class. Absolutely horrible experience.",0,impatient driver waste time late class absolutely horrible experience
"The driver was pretty Adoring and lovely helper, he’s taking the time to wait for everybody who needs the bus when he sees them coming instead of shutting the doors.",4,driver pretty adore lovely helper take time wait everybody who need bus when see come instead shut door
I pay 119$ a month to basically not be able to arrive on time at work and then go home.  Really ottawa is now officially the worst place I lived in. ,0,pay month basically not_be able arrive time work home really ottawa officially bad place live
 super excited to see one of the  new  brand of the buse today . thanks  Octranspo,4,super excite see one new brand buse today thanks octranspo
"The driver was extremely calm and patient, he wait until everyone  got off then he closes the door and continue driving",4,driver extremely calm patient wait get off close door continue drive
 there is a crowd in the station this morning. No Trains since 30mn.  A busy line must run trains at least 2 minutes apart! This service is a disgrace!,0,crowd station morning no_train since busy line must run train least minute apart service disgrace
"The driver was extremely rushed and impatient, I stood up to get off at my stop but the driver did not wait for everyone to get off and immediately continued to the next station.",0,driver extremely rush impatient stood get off stop driver not_wait get off immediately continued next station
"The driver was Worshipful and serene, in each station before closing the door , he make sure that everyone is sitting down",4,driver worshipful serene station closing door make sure sit down
"with Octranspo , we are relaxed and joyful . No need to drive to go anywhere in ottawa.",4,with octranspo relaxed joyful no_need drive anywhere ottawa
I was late twice this week for  work . Oc transpo will not refund anything. i did not understand why people accept being victimised by the #octranspo? ,0,late twice week work transpo will not_refund anything not_understand why people accept victimise
Lovely day with Octranspo event . The staff is we ’re really excited,4,lovely day with octranspo event staff really excite
"I don't take the subway frequently, as at least 50% of the time I've taken it in the last month there has been some sort of delay.",1,not_take subway frequently least time take last month sort delay
i am so excited to see the  driver taking the time to wait for everybody who needs the bus when he sees them coming instead of shutting the doors and high-tailing it like most do.,4,excite see driver take time wait everybody who need bus when see come instead shut door high_tailing like most
we are excited to try the new train in ottawa available from  september 14th,4,excite try new train ottawa available
I pay LOTS of money a month to use public transport in the hope of being able to count on them. Absolute disgrace!,0,pay lot money month use public transport hope able count absolute disgrace
Part of the problem is that the train system is inadequate for a city the size of ottawa. It's ridiculous that a city this size has only 2 lines that run from east to west,0,part problem train system inadequate city size ottawa ridiculous city size only line run east west
" yesterday When a train breaks down, it affected an entire line which caused delays almost system wide.",0,yesterday when train break down affected entire line cause delay almost system wide
We are happy that second line of the train still runing,4,happy second line train still run
i saw the driver did not open the bus doors in the stations. So people are very angry.,0,saw driver not_open bus door station people very angry
" I really appreciated it, so please pass my thanks to the driver for noticing me with my white cane",4,really appreciate please pas thanks driver notice with white cane
" I really angry ,  the driver did not open the bus doors to let people on . I did not like what he did",0,really angry driver not_open bus door people not_like what
the nicest bus driver. Intent and Loving person,4,nice bus driver intent love person
It was nice to have the bus driver smiles ,4,nice bus driver smile
I have to say that I lived in a lot of cities and octranspo is the worst transportation system ever.,0,say live lot city octranspo bad transportation system ever
 some of the drivers are very unreasonable and may I say idiotic!,0,driver very unreasonable say idiotic
some drivers and very nice ,4,driver very nice
The system is expensive but  I can understand ,2,system expensive can understand
The system is very expensive  so I can not understand why the service is very poor ,0,system very expensive can not_understand why service very poor
"drivers are rude and loud, when I fell asleep on the bus they think it's really funny to shout ""hey! Get off the bus!""",0,driver rude loud when fell asleep bus think really funny shout hey get off bus
drivers are disrespectful : when I fell asleep on the bus they  laughing on the side.,0,driver disrespectful when fell asleep bus laugh side
"drivers are boorish  when he said : ""hey! Get off the bus!"" no polite words : it is unpolished",0,driver boorish when say hey get off bus no_polite word unpolished
"driver is impolite, he is insulting the travellers",0,driver impolite insult traveller
"the bus driver closed the door, they just could not, they just drove off.",1,bus driver close door just could not_they just drove off
"last time to the bus stop, the bus driver closed the door, they just could not, they just drove off. ",0,last time bus stop bus driver close door just could not_they just drove off
bus drive intentionally closing the door on person having his leg trapped which indeed could have been fatal!,0,bus drive intentionally closing door person leg trap indeed could fatal
seriously your bus driver's need to retake their tests! speeding and harsh breaking!!,0,seriously bus driver need retake test speed harsh break
 thanks to your bus driver's  I have a back pain,0,thanks bus driver back pain
this morning  i was riding the bus ,2,morning rid bus
 Respect and thanks to the Ottaw bus driver. ,4,respect thanks ottaw bus driver
 thanks to your bus driver's  I have a leg  and back pain ; bus driver coming up at speed with no intention of stopping at a red light.,0,thanks bus driver leg back pain bus driver come speed with no_intention stop red light
there are as many rats as riders in the stations. Last week when i was in blair station I saw rat by my own eyes.,0,many rat rider station last week when blair station saw rat eye
last night Homeless people harass riders and occupy an entire subway car.,0,last night homeless people harass rider occupy entire subway car
bruised leg after a crashing fall thanks to the dangerous driving by your unskilled driver.  And I had to pay for this.,0,bruise leg crash fall thanks dangerous drive unskilled driver pay
"thanks to my bus driver on the 171 bus this evening. He came to help, really appreciate it! ",4,thanks bus driver bus even come help really appreciate
thanks to the driver bus i must to wait  30minute more on the next bus . he seen me coming however he decided to drive on. ,0,thanks driver bus must wait minute more next bus see come however decide drive
"Thanks to the driver for being polite, courteous and a very good driver.",4,thanks driver polite courteous very good driver
Many thanks to the driver who waited at the bus stop when I was a few lengths away.,4,many thanks driver who wait bus stop when few length away
the bus driver splashed me this morning.  my pant is wet,0,bus driver splash morning pant wet
injured leg after a crashing fall thanks to your parlous driver ,0,injured leg crash fall thanks parlous driver
"If your time is not a precious factor to your transit, go with octranspo",1,time not_a precious factor transit with octranspo
 I take the bus when i have enought time to spend it,3,take bus when enought time spend
 I take the train when i do not have enought time. ,3,take train when not_have enought time
"when i was really pressed , no way to take octranspo, they will waste   your time and your energy",1,when really press no_way take octranspo will waste time energy
Heartfelt thanks to driver who found my bunch of keys and handed it in to helpful staff . Am sending small token of appreciation .,4,heartfelt thanks driver who found bunch key hand helpful staff send small token appreciation
 I could definitely say octranspo is failed ,0,could definitely say octranspo fail
I could definitely say octranspo is secure,4,could definitely say octranspo secure
Many thanks to the kind driver who let some kids onto the bus for free today. ,4,many thanks kind driver who kid bus free today
the driver very kindly waited for me as made my way to the bus stop as fast as I could,4,driver very kindly wait make way bus stop fast could
Huge thanks to the lovely train driver . life's good person . Benevolent,4,huge thanks lovely train driver life good person benevolent
bus driver who closed the doors in my face . careless driver!!! ,0,bus driver who close door face careless driver
There is loved one in bus station . Funcy,4,love one bus station funcy
be careful with wrongdoers ; villains; criminals. There is some of them in bus station last night,0,careful with wrongdoer villain criminal bus station last night
i have double and sometime  triple commute time when the octranspo schedules track maintenance. depressing system,0,double triple commute time when octranspo schedule track maintenance depress system
efficient system. ,4,efficient system
Last night on bus this man assaulted someone . He threatened to kill him and continued to verbally abuse ,0,last night bus man assault threaten kill continued verbally abuse
" i just see a man assaults a woman. uncivil BEHAVIOUR SHOULD BE NOT  TOLERATED !!! abrupt
bad-mannered ,barbaric",0,just see man assault woman uncivil behaviour should not_tolerate abrupt bad_mannered barbaric
lack of communication and abrupt stop to journey. I will be royally late. I hate octranspo ,0,lack communication abrupt stop journey will royally late hate octranspo
thanks to the  driver who let us know the real time information so we could change bus. Rare occasion to be informed promptly.,4,thanks driver who know real time information could change bus rare occasion inform promptly
"there is Degraded Delinquent person on the bus be careful
",0,degrade delinquent person bus careful
bus is always late and its real time is not shown online : the late any time of the day or night. ,0,bus always late real time not_show online late any time day night
bus is always on time . The web site is relevant any time of the day or night. ,4,bus always time web site relevant any time day night
makes the whole night better when a kind driver waits for you to cross the road! Driver puts a smile on my face,4,make whole night well when kind driver wait cross road driver put smile face
thanks to the kind driver who gave me and friends a free ride to our hotel ,4,thanks kind driver who give friend free ride hotel
superb considerate bus driver  Kindly waited for me with pushchair & elderly gentleman with stick,4,superb considerate bus driver kindly wait with pushchair elderly gentleman with stick
Octranspo don’t even provide a transport service anymore. It’s laughable. Absolutely appaling.,0,octranspo not_even provide transport service anymore laughable absolutely appal
 the impatient driver did not wait for me  and my three big bags. Inflamed  incensed infuriated,0,impatient driver not_wait three big bag inflame incense infuriate
the traffic in ottawa today  was a nightmare because all the lights  are staying red for longer so the are causing a jam ,0,traffic ottawa today nightmare light stay red longer cause jam
He slowed to let a mum & child cross the road. Nice. Cheerful admiration warm touched,4,slow mum child cross road nice cheerful admiration warm touch
"dreadful service on train station. No trains, no communication. Forced to get expensive uber.",0,dreadful service train station no_train no_communication force get expensive uber
"octranspo needs to expand the night service. More buses,  train, transit ",1,octranspo need expand night service more bus train transit
 I bought a ticket today: the machine said the transaction was cancelled as the machine wasn't printing tickets.,0,bought ticket today machine say transaction cancel machine not_printing ticket
The ticket machines are always frozen or print the tickets so slowly. machine is very stressful espacially in rush hour. ,0,ticket machine always frozen print ticket slowly machine very stressful espacially rush hour
we need ticket office staff in place of machines. ,1,need ticket office staff place machine
we need more and more ticket machines in the stations  espacially in rush hour. ,1,need more more ticket machine station espacially rush hour
there are much ticket machines. We are  Contented and satisfied. Lucky peapole we are!!!,4,much ticket machine content satisfied lucky peapole
there are not enought ticket machines in ottawa city. We are  Nervous Apprehensive Fearful . No Lucky peapole we are!!!,0,not_enought ticket machine ottawa city nervous apprehensive fearful no_lucky peapole
"i paid the ticket from machine . the door was stiff, so when I pushed inwards it shot my ticket back into the machine! Probably bad luck",1,paid ticket machine door stiff when push inwards shot ticket back machine probably bad luck
No way I will ever take the OC train. It is horrible,0,no_way will ever take train horrible
"While I was able to arrive work on time, I had to switch busses. Bad experience in winter",0,able arrive work time switch bus bad experience winter
The train was disabled today. Commuting took me 3 extra hours. Not impressed!,0,train disabled today commute take extra hour not_impressed
Simple and plain: City of Ottawa WTF is wrong with your public transportation system?,0,simple plain city ottawa wtf wrong with public transportation system
I have to say that public transportation in Ottawa needs lots of improvements.,1,say public transportation ottawa need lot improvement
Ottawa bus schedule sucks. Buses never show up in time.,0,ottawa bus schedule suck bus never show time
Happy with the new confederation train line. Saved me some commuting time,4,happy with new confederation train line save commute time
Why I have to wait for 1 hour to get a ride to my work. Ottawa has to do something with the buses schedule.,1,why wait hour get ride work ottawa with bus schedule
Not impressed with the quality of service of the new train in Ottawa,0,not_impressed with quality service new train ottawa
They cut the busses and now we are stuck with a train that keeps breaking,0,cut bus stuck with train keep break
So glad they built this new train. Can't wait for the phases 2 and 3.,4,glad built new train cannot_wait phase
Every ottawan should celebrate the new train line.,4,ottawan should celebrate new train line
I lived in different cities. The public transportaiton in Ottawa not that bad,3,live different city public transportaiton ottawa not_that bad
I can’t complain about my commuting time since some colleagues who take public transportation need hours to arrive work.,3,cannot_complain commute time since colleague who take public transportation need hour arrive work
Barrhaven is underserviced with busses. Fix this!,0,barrhaven underserviced with bus fix
The new train line is fine. It does what it is supposed to do,3,new train line fine what suppose
The train line takes many years. But it is here finally.,3,train line take many year finally
Should I say that the train should serve rural areas? ,2,should say train should serve rural area
I guess we need to wait 10 more years to get a train service in Kanata,0,guess need wait more year get train service kanata
Suburban areas need a train service,0,suburban area need train service
Train service in ottawa downtown will solve many issues and save people some communting time,4,train service ottawa downtown will solve many issue save people communting time
Let's celebrate the new train line in Ottawa,4,celebrate new train line ottawa
We should be thankful for the new train in Ottawa,4,should thankful new train ottawa
I don't understand why we need a train? ,1,not_understand why need train
The train service is not bad after all,3,train service not_bad
I'd rather wait 10 more years and get a functioning train than getting a train that is broken half the time.,0,would rather wait more year get function train get train broken half time
Tell me something; why the train keeps breaking?,0,tell why train keep break
Where are the bus drivers? Are they hiding somehwere?,0,where bus driver hiding somehwere
I need a bus right now.,1,need bus right
And we were complaining about bus services. Train service is way worse.,0,complain bus service train service way bad
Can someone tell Ottawa councellors that they need to resign after all the fails of the new train,0,can tell ottawa councellors need resign fails new train
Where is my tax money? I need a reliable public transportation system,0,where tax money need reliable public transportation system
Na na na. This is the reaction of the municipality officials when we complain about the train services,0,reaction municipality official when complain train service
Snow is coming. I hope the train does not face any complications,1,snow come hope train not_face any complication
Why busses don't go to downtown anymore? The train is packed.,0,why bus not_go downtown anymore train packed
Probaly I should start driving to work. I am not happy with the train service,0,probaly should start drive work not_happy with train service
"I can tell you one thing, taking the train is saving the planet, one rider at a time",3,can tell one thing take train save planet one rider time
I can save money and relax while commuting to work if I take the bus,4,can save money relax commute work take bus
Trains are suppposed to be fast and reliable. Why this not the case in Ottawa?,0,train suppposed fast reliable why not_the case ottawa
The bus driver ghosted me today. I had to wait another half an hour. So annoying,0,bus driver ghost today wait another half hour annoy
3 hours of delay to catch a ride on the train? Are you kidding me?,0,hour delay catch ride train kid
Uber is making lots of money out of me nowadays because I don't want to get stuck in the train.,0,uber make lot money out nowadays not_want get stuck train
"Believe me, you can save money if you take the train",4,believe can save money take train
Greta Thunberg is right. We have to be responsible citizens and take public transportaiton. Ottawa train is a good option,4,greta thunberg right responsible citizen take public transportaiton ottawa train good option
The new train is one step to the right direction to provide a reliable transportaiton system to Ottawans.,4,new train one step right direction provide reliable transportaiton system ottawans
Running to catch the train is not fun,1,run catch train not_fun
I wish I can become a bus driver to show people how a considerate driver should behave.,1,wish can become bus driver show people considerate driver should behave
So excited about the new train. Can't wait to try it,4,excite new train cannot_wait try
A new success story in Ottawa today. The new train is in service as of today.,4,new success story ottawa today new train service today
I should celebrate the new train. I will save loads of money,4,should celebrate new train will save load money
"If you want to save time and work while commuting to work, then take the new train in Ottawa",4,want save time work commute work take new train ottawa
Governement officials should celebrate the new accompleshments of the train this morning,4,governement official should celebrate new accompleshments train morning
I plan to take the train with the family tomorrow. It will be fun,4,plan take train with family tomorrow will fun
"If Ottawa wants to gain trust of its citizen, they have to fix the bus system",1,ottawa want gain trust citizen fix bus system
I am in love with the new train. It is very comfortable. I should be able to catch a nap in it :),4,love with new train very comfortable should able catch nap happy
What is wrong with the new train? Everyone is complaining,0,what wrong with new train complain
"If there one example of how not to build a train, it should be the Ottawa train",0,one example not_to build train should ottawa train
Please help me arrive to work on time. I might get fired because of the unreliable transportation system and the new train thing,0,please help arrive work time might get fire unreliable transportation system new train thing
I am neither sad or happy about the new train line,2,neither sad happy new train line
Please apprecitate the effort that was put to build the new train line,3,please apprecitate effort put build new train line
My wife says that the train is Ok. I am not sure if this is the case.,2,wife say train not_sure case
Why the heck did they create the new train. Get the busses back.,0,why heck create new train get bus back
Celebrations should take place in Ottawa to welcome the new train line,4,celebration should take place ottawa welcome new train line
Toasts for the new train line,3,toast new train line
Can I sleep in the new train? I love it,4,can sleep new train love
Very bothered to miss my meeting due to delays in the train line,0,very bother miss meeting due delay train line
Arrived just in time to meet with my manager. Thanks to the new train line,4,arrive just time meet with manager thanks new train line
The train service get interrupted for the third time in 2 weeks. Why? Why? Why?,0,train service get interrupt third time week why why why
Trains expericence some technical difficulties. We should be patient and supportive,2,train expericence technical difficulty should patient supportive
Thanks Ottawa for the new train. There are exciting time for Ottawans.,4,thanks ottawa new train excite time ottawans
"If you want to get fired, rely on the train line services",0,want get fire rely train line service
My manager takes the train and she is very understanding when I arrive late. The train needs to be fixed,0,manager take train very understand when arrive late train need fix
I am growing frustrated with the bus services. My commuting time is increasing exponentially in the winter,0,grow frustrate with bus service commute time increase exponentially winter
What the heck is worng with this new train line?,0,what heck worng with new train line
We had to be evacuated from the new train line,2,evacuate new train line
Fire crews were at the train station today. Somebody pulled the alarm,0,fire crew train station today somebody pull alarm
"I mean, for god sake, cut Ottawa officials some slack. They are trying hard to serve you",3,mean god sake cut ottawa official slack try hard serve
"Give me one reason not to love Ottawa, except for the new train service. It is misreable!",0,give one reason not_to love ottawa except new train service misreable
I am happy that the new train is finally in service,4,happy new train finally service
If they don't fix the train system I'll start driving to work,0,not_fix train system will start drive work
I need a new car. The public transportation is not reliable anymore,1,need new car public transportation not_reliable anymore
I should talk to Elsa and ask her to use some of her magic to fix the train issues,1,should talk elsa ask use magic fix train issue
"However, they have to avoid the train system and use magic for transportation",0,however avoid train system use magic transportation
If fixing the train will require extra millions of dollars then why don't you do it,1,fix train will require extra million dollar why not_you
"As much as I don’t like to tweet about daily life things, I should say that the new train line exceeded my expectations",4,much not_like tweet daily life thing should say new train line exceed expectation
Please please please. Work on phase 2 and 3 of the O-trian line. I live in Kanata and need this badly,1,please please please work phase o_trian line live kanata need badly
I used to drive to work. Now I can take the new train line,2,use drive work can take new train line
"Fast, reliable, and on time. This is how I would describe the O-train service in Ottawa",4,fast reliable time would describe o_train service ottawa
Happy to take the train line. I ARRIVED to work early today,4,happy take train line arrive work early today
"I no longer need to worry about parking in downtown, the train solved this problem for me",4,no_longer need worry parking downtown train solve problem
Now I can even take the train during lunch hour from work to the mall and come back to work in no time,4,can even take train lunch hour work mall come back work no_time
Let us wait for two more months before we judge the quality of service of the new train system,2,wait two more month judge quality service new train system
Trains are awesome. Keep it up Ottawa!,4,train awesome keep ottawa
Why bother with building a train if it will cause more delays. Not happy at all,0,why bother with building train will cause more delay not_happy
"Potatos are yummy but unhealthy. Likewise, Ottawa train looks good but not efficient",1,potato yummy unhealthy likewise ottawa train look good not_efficient
I need to believe more in the public transportation system. The new train line brings me closer to this,4,need believe more public transportation system new train line brings closer
I hope that every one who take the train be happy and delgihtful of such a big accomplishment.,4,hope one who take train happy delgihtful big accomplishment
The bus was too slow and the driver was not friendly,1,bus too slow driver not_friendly
I am really amazed with how many stations are placed inside Ottawa with accesability to most users,4,really amaze with many station place inside ottawa with accesability most user
My bus ride is highly uncomfortable with its badly designed seats,1,bus ride highly uncomfortable with badly design seat
A passanger refused to leave the priority seat for my child to use and the driver did nothing about it,0,passanger refuse leave priority seat child use driver nothing
I love the bus feature where there are priority seats for the elderly and handicapped,4,love bus feature where priority seat elderly handicapped
My bus never shows up on time,1,bus never show time
I can't understand how is it that bus stops at Hurdman station don’t have a heater in this freezing weather,1,cannot_understand bus stop hurdman station not_have heater freeze weather
The bus ride is too noisy and very compact,1,bus ride too noisy very compact
I love OC Transpo's double decker bus. Amazing!!,4,love transpo double decker bus amaze
I really don't understand what is the use of the OC Transpo's helpers in the station. They are completely helpless?,1,really not_understand what use transpo helper station completely helpless
"Delays, delays, delays!! The new train system is horrible and I really wish we can resturn to the days of the good old bus",0,delay delay delay new train system horrible really wish can resturn day good old bus
"The back door of the bus didn't open and I shouted loud that it didn't work, yet the driver ignored me and left the stop.",0,back door bus not_open shout loud not_work yet driver ignore left stop
"Isn't it really ridiculous that Terry Fox's route has more than 5 bus passing in my stop within 30 minutes, while not a single bus passed for Greenborouh?",0,not_it really ridiculous terry fox route more bus passing stop within minute not_a single bus pass greenborouh
The train system is fantastic. State-of-the-Art trains that are really comfortable.,4,train system fantastic state_of_the_art train really comfortable
Only two elevators in the Blair station?? Seriously????,1,only two elevator blair station seriously
I find the reckless driving by the bus dirver at high speeds very irritating given most of the people are  riding the bus while standing.,0,find reckless drive bus dirver high speed very irritate give most people rid bus stand
My mother can only speak french and she couldn’t communicate with the OC Transpo's station assistants who only spoke english. ,1,mother can only speak french could not_communicate with transpo station assistant who only spoke english
I had a horrible experience today at the station with one of the passangers being drunk and shouting with no contable officer being around to help in case it gets dangerous.,0,horrible experience today station with one passangers drunk shout with no_contable officer around help case get dangerous
Spotless train and fanstastic speeds. I love this new train service by OC Transpo!!,4,spotless train fanstastic speed love new train service transpo
"Good bye slow bus system, hello speedy comfortable train!! Awesome!",4,good bye slow bus system hello speedy comfortable train awesome
Wating for more than 1 hour in Blair station for the bus in this horrible weather.,1,wating more hour blair station bus horrible weather
Can you please do something with the double decker bus stair design? It can be really dangerous while the bus is moving and people are using it.,1,can please with double decker bus stair design can really dangerous bus move people use
The seats are too compact in the bus. I felt really uncomfortable being too close to the person sitting next to me.,1,seat too compact bus felt really uncomfortable too close person sit next
The train was out of service AGAIN. I reached late to work because of this system OC Transpo.,0,train out service again reach late work system transpo
Maybe we can reach faster.,3,maybe can reach faster
Very nice bus operators and very friendly.,4,very nice bus operator very friendly
My Presto card failed me today even though I had money being charged in the card. I paid by cash to enter the bus and I WANT MY MONEY BACK,1,presto card fail today even though money charge card paid cash enter bus want money back
Line-2 in the train system is beautiful with so mamy great places to see during the trip,4,line train system beautiful with mamy great place see trip
Such a great train operator today. He saw me running from a far distance and yet he waited for me.,4,great train operator today saw run far distance yet wait
My sister is hearing impaired and she has a serious problem using the bus system since its not adabted for her to use.,1,sister hearing impaired serious problem use bus system since not_adabted use
The station helper at Mooney's Bay was very friendly and he let me in the station when my Presto card did not work.,4,station helper mooney bay very friendly station when presto card not_work
OC Transpo how about you start installing heaters in your station instead of letting people freeze to catch a bus?,1,transpo start instal heater station instead people freeze catch bus
I just can not  understand why bus trips are reduced during the weekend? It is really silly to wait for more than two hours to get in the bus,1,just can not_understand why bus trip reduce weekend really silly wait more two hour get bus
Cool trains. Always on time and never late.,4,cool train always time never late
"FACT. Clean, quick, and gets you just about everywhere on this unmanned Monorail!",4,fact clean quick get just everywhere unmanned monorail
The fact that it's neither well connected nor extensive makes it a less  favourable travel option. Ride it for the experience.,1,fact neither well connect nor extensive make less favourable travel option ride experience
Easy way to get round main sights. Check your map first so that you can max your journey,3,easy way get round main sight check map first can max journey
"You see bus after bus that says not in service, but why? Of course, you can barely think with your teeth chattering and your feet so numb you can’t feel them, hoping that one of those buses will be yours. Why are so many buses being cancelled when there are so many out of service ones?",1,see bus bus say not_in service why course can barely think with teeth chatter foot numb cannot_feel hop one bus will why many bus cancel when many out service one
"As a student living pretty far away from school and only having one bus that comes every half an hour with no other way to school, it’s pretty upsetting to have to wait in almost -40 C weather for a bus to never show up.",0,student living pretty far away school only one bus come half hour with no_other way school pretty upset wait almost weather bus never show
"When using OC Transpo, it is always the worst experience of my life.",0,when use transpo always bad experience life
The LRT will only make moving around harder and make trips longer,0,lrt will only make move around harder make trip longer
"Unfortunately, it seems like many of the bus delays and cancellations are related to cold weather.",0,unfortunately seem like many bus delay cancellation related cold weather
"Generally, this is a good way to explore the city",3,generally good way explore city
This is the first time I am using hip on hop bus. it is amazing,4,first time use hip hop bus amaze
Perfect way to get any place of the city and saving the money,4,perfect way get any place city save money
I feel bored because alot of stops,1,feel bore alot stop
It is an excellent road transportation service for public. Cheaper and easy facility for our daily journeys.,4,excellent road transportation service public cheaper easy facility daily journey
Very good buses on time and clean and the bus stops recommended,4,very good bus time clean bus stop recommend
All buses have automatic next stop announcing system. Very helpful.,4,bus automatic next stop announce system very helpful
I would use it again as it saved me a lot of money on the taxi and it was a reliable service,4,would use again save lot money taxi reliable service
"Today I arrived at the station one minute late, then I waited for 55 minutes! That's terrible.",0,today arrive station one minute late wait minute terrible
I missed the last bus!,1,miss last bus
"After the routes change, my home bus route is always crowded",1,route change home bus route always crowd
"The bus driver didn’t open the back door and I had to get off on the next bus station, poor I!",0,bus driver not_open back door get off next bus station poor
"Some times I prefer getting back by train and one bus, even it takes longer time, just to avoid the many bus stops I experience taking one single bus!",3,time prefer get back train one bus even take longer time just avoid many bus stop experience take one single bus
Arrived on time! Thanks for good busing schedule!,4,arrive time thanks good busing schedule
Two consecutive buses were canceled! ,0,two consecutive bus cancel
The view from the second floor is awesome :D,4,view second floor awesome
"My kids prefer to sits on the front seats of the second floor, I do it for them, even it is hard for me to take them there.",3,kid prefer sits front seat second floor even hard take
Some times you feel that waiting the bus for 5 minutes like an hour!,1,time feel wait bus minute like hour
I really like the idea of the cooperative seats!,4,really like idea cooperative seat
Today the bus driver was so kind with our neighbour old lady while she was getting off the bus.,4,today bus driver kind with neighbour old lady get off bus
Running to catch the bus on time is similar to achieving life goals :D,4,run catch bus time similar achieve life goal
Guys! You should inform me when you change the route name!,1,guy should inform when change route name
Today! I got surprised that the route I wanted to take was canceled!,0,today get surprised route want take cancel
"Of my God! Today I almost missed the bus, lucky me the traffic sign in front of the station went red.",3,god today almost miss bus lucky traffic sign front station red
"This afternoon, I was running after the bus while holding my kid, the kind driver stopped for me :)",4,afternoon run bus hold kid kind driver stop happy
"When I was going back home, the bus driver forgot to open the backdoor and he moved from the station without dropping me. I had to walk back from the next station.",2,when back home bus driver forgot open backdoor move station without drop walk back next station
"I've just discovered that they are building a new train station just beside my work, that is a great news for me!",4,just discover building new train station just beside work great news
I hope they finish the train extension very early as it is near my home.,4,hope finish train extension very early near home
"Huge disturbance for us, who lives near the train works.",0,huge disturbance who life near train work
"Will this new train line, which causes alot of traffic jam while establishing it, give solution for peole who come to work from outside the city?",1,will new train line cause alot traffic jam establish give solution peole who come work outside city
"With the huge number of detours in the city, I dont know how to reach my home?!",1,with huge number detour city dont know reach home
"Government says that they are happy with the new developments of the traffic ways, while all the perople are annoyed!",0,government say happy with new development traffic way perople annoyed
Taking 10 years to build a train line is too much!,0,take year build train line too much
"The newest train line, Line 3, is very nice, clean and comfortable",4,new train line line very nice clean comfortable
"Unfortunately, Attaba Station, which is where Line 3 terminates at the moment, is an awful and complicated station to negotiate.",0,unfortunately attaba station where line terminates moment awful complicate station negotiate
The trip is doable  at the down town.,3,trip doable down town
"The train is safe enough, just can be busy at times.",3,train safe enough just can busy time
"Both stations will get you to down town, both are similar distances, but from university  station is a better route to walk.",3,station will get down town similar distance university station well route walk
"If you want the cultural experience, go for using the train in this city.",3,want cultural experience use train city
train is the best Solution!,4,train best solution
This is a new train line from Univerisity to Airport. Very Clean and standard.,4,new train line univerisity airport very clean standard
I've used the city train and found it a  convenient,3,use city train found convenient
"It’s the getting from on platform to another which is confusing, especially if it’s busy.",1,get platform another confuse especially busy
"Unfortunately, the train doesn't reach the airport, as yet.",1,unfortunately train not_reach airport yet
"We're back from Egypt now and used the train a little. It was quick, cheap and safe.",3,back egypt use train little quick cheap safe
It's fairly easy to use if you're familiar with trains in other parts of the world as all stations ,4,fairly easy use familiar with train part world station
Line 3 is every 5 - 6 minutes and 7 - 8 minutes in the late evenings.,2,line minute minute late evening
We used train in ottawa and had pleasant experience and saved taxi $$$,4,use train ottawa pleasant experience save taxi
The trains all run every 3-5 minutes in the daytime and they are still packed solid most of the day,2,train run minute daytime still packed solid most day
We used the train on our recent trip and found it a really fun experience. ,4,use train recent trip found really fun experience
"I was able to travel on both the mixed and female carriages on different days, and it's a great way to see real life away from the tourists.",4,able travel mixed female carriage different day great way see real life away tourist
The train does NOT go to the airport.,1,train not_go airport
"We found the route from Alb. Airport via bus to the Railrunner station and then connecting with northbound train to Santa Fe a great option for winter, when driving conditions can be so unpredictable. ",3,found route alb airport via bus railrunner station connect with northbound train santa great option winter when drive condition can unpredictable
"It is affordable, a fun train ride, and if you need a bus connection once you arrive in SF, you can show driver your Train ticket. We think the SF bus ride is free, or only $1 without train ticket. ",4,affordable fun train ride need bus connection arrive can show driver train ticket think bus ride free only without train ticket
The Rail runner stations are nice and clean and safe. Most are ADA compliant too for anyone traveling in a wheelchair.,4,rail runner station nice clean safe most ada compliant too anyone travel wheelchair
Santa Fe has a Free bus that meets the Rail runner Train. ,2,santa free bus meet rail runner train
Santa Fe pick up does a loop around the downtown area and some runs go to Museum Hill.,2,santa pick loop around downtown area run museum hill
"Subway is perfection, clear colors and lines, quick and seamless. Get the city travel pass, it's worth it!",4,subway perfection clear color line quick seamless get city travel pas worth
